name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	JP_label_original	JP_label_std	sub_name
RITG9	57.27859909532167	-49.09437289678957	-12.97045945112606	3.5 mm	193	RITG9	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	53.0	-40.0	7.0	57.27859909532167	-49.09437289678957	-12.97045945112606	76.0	122.0	169.0	44.278263092041016	-27.073381423950195	-50.83186721801758	36.14267349243164	-42.93889236450195	-40.69454193115234	53.58226013183594	-37.104583740234375	-27.544357299804688	ITG	ITG	sub-09 RITG9
RITG10	62.02012709532168	-51.73244089678957	-12.827045451126082	3.5 mm	194	RITG10	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	inferiortemporal	10	Temporal	G_temporal_inf	37	Inferior temporal gyrus (T3)	Frontoparietal	7	17Networks_13	14	-0.7777778	3.0	24.0	57.5	-42.0	6.0	62.02012709532168	-51.73244089678957	-12.827045451126082	71.5	123.0	171.0	42.87392425537109	-26.87742805480957	-54.2834587097168	35.1546516418457	-44.27439880371094	-41.802242279052734	58.08226013183594	-39.104583740234375	-28.544357299804688	ITG	ITG	sub-09 RITG10
RITG11	66.75237689302166	-54.163983955789575	-12.447401390626084	3.5 mm	195	RITG11	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				62.0	-43.9259	5.2592	66.75237689302166	-54.163983955789575	-12.447401390626084	67.0	123.7408	172.9259	41.7651596069336	-26.41240119934082	-56.18156433105469	34.337825775146484	-46.91765975952149	-41.0411491394043	62.58226013183594	-41.03048374023439	-29.28515729980468	ITG	ITG	sub-09 RITG11
RITG12	71.48462669072165	-56.59552701478957	-12.067757330126083	3.5 mm	196	RITG12	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				66.5	-45.8518	4.5184	71.48462669072165	-56.59552701478957	-12.067757330126083	62.5	124.4816	174.8518	41.39713287353516	-26.800800323486328	-56.53580474853516	33.45846176147461	-49.54209899902344	-40.27116012573242	67.08226013183594	-42.95638374023437	-30.025957299804688	Out of the Brain	EXCLUDE	sub-09 RITG12
RRSC1	4.611633595321663	-49.15870089678957	21.84264704887392	3.5 mm	197	RRSC1	ctx-rh-isthmuscingulate	2010.0	GM	R	sEEG	isthmuscingulate	11	Parietal	S_pericallosal	67	Pericallosal sulcus (S of corpus callosum)	Default	8	17Networks_11	12	0.7777778	24.0	3.0	5.0	-54.0	36.5	4.611633595321663	-49.15870089678957	21.84264704887392	124.0	92.5	183.0	-36.73126220703125	-45.38542175292969	-3.2088332176208496	-31.1053466796875	-44.33436965942383	10.753612518310549	5.5822601318359375	-51.104583740234375	1.9556427001953125	vPMC	vPMC	sub-09 RRSC1
RRSC2	9.883613095321664	-48.93672089678957	22.64057454887393	3.5 mm	198	RRSC2	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	10.0	-54.0	37.0	9.883613095321664	-48.93672089678957	22.64057454887393	119.0	92.0	183.0	-37.3653564453125	-44.3597297668457	-1.9472033977508545	-30.591670989990234	-46.7091064453125	12.178800582885742	10.582260131835938	-51.104583740234375	2.4556427001953125	vPMC	vPMC	sub-09 RRSC2
RRSC3	15.15559259532168	-48.71474089678957	23.438502048873914	3.5 mm	199	RRSC3	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	15.0	-54.0	37.5	15.15559259532168	-48.71474089678957	23.438502048873914	114.0	91.5	183.0	-25.92551040649414	-78.86752319335938	-7.915413856506348	-30.90141868591309	-43.58428955078125	24.16723823547364	15.582260131835938	-51.104583740234375	2.9556427001953125	White Matter	EXCLUDE	sub-09 RRSC3
RRSC4	20.450442595321675	-48.73946089678957	23.71341204887392	3.5 mm	200	RRSC4	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	20.0	-54.0	37.5	20.450442595321675	-48.73946089678957	23.71341204887392	109.0	91.5	183.0	-25.2576904296875	-74.16161346435547	-14.323443412780762	-25.709131240844727	-63.98697662353516	4.184002876281738	20.582260131835938	-51.104583740234375	2.9556427001953125	White Matter	EXCLUDE	sub-09 RRSC4
RRSC5	25.72242209532168	-48.51748089678957	24.51133954887393	3.5 mm	201	RRSC5	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	25.0	-54.0	38.0	25.72242209532168	-48.51748089678957	24.51133954887393	104.0	91.0	183.0	8.370945930480957	-89.41368865966797	1.323478937149048	-25.58458709716797	-64.53270721435547	3.7729432582855225	25.582260131835938	-51.104583740234375	3.4556427001953125	White Matter	EXCLUDE	sub-09 RRSC5
RRSC6	30.994401595321666	-48.29550089678957	25.30926704887392	3.5 mm	202	RRSC6	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	30.0	-54.0	38.5	30.994401595321666	-48.29550089678957	25.30926704887392	99.0	90.5	183.0	9.217705726623535	-88.77603149414062	1.9538671970367432	9.580235481262209	-44.74127197265625	41.3227653503418	30.582260131835938	-51.104583740234375	3.955642700195313	White Matter	EXCLUDE	sub-09 RRSC6
RRSC7	36.31212209532168	-48.56692089678957	25.06115954887392	3.5 mm	203	RRSC7	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	35.0	-54.0	38.0	36.31212209532168	-48.56692089678957	25.06115954887392	94.0	91.0	183.0	26.193389892578125	-68.60084533691406	21.884540557861328	30.24113273620605	-50.54620742797852	9.703363418579102	35.58226013183594	-51.104583740234375	3.4556427001953125	STS	MTG	sub-09 RRSC7
RRSC8	41.60697209532168	-48.59164089678957	25.33606954887392	3.5 mm	204	RRSC8	Right-Cerebral-White-Matter	41.0	GM	R	sEEG	inferiorparietal	9	Parietal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_17	18	-0.4074074	8.0	19.0	40.0	-54.0	38.0	41.60697209532168	-48.59164089678957	25.33606954887392	89.0	91.0	183.0	38.20467758178711	-56.71354675292969	-11.30231761932373	29.901403427124023	-51.25211715698242	10.46226978302002	40.58226013183594	-51.104583740234375	3.4556427001953125	STS	MTG	sub-09 RRSC8
RRSC9	46.90182209532168	-48.61636089678957	25.610979548873928	3.5 mm	205	RRSC9	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	45.0	-54.0	38.0	46.90182209532168	-48.61636089678957	25.610979548873928	84.0	91.0	183.0	39.11816787719727	-52.69948196411133	-9.918856620788574	30.61774253845215	-49.65424346923828	11.225089073181152	45.58226013183594	-51.104583740234375	3.4556427001953125	SMG	IPL	sub-09 RRSC9
RRSC10	52.17927759532167	-49.17168589678957	26.12139704887392	3.5 mm	206	RRSC10	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	50.0	-54.5	38.0	52.17927759532167	-49.17168589678957	26.12139704887392	79.0	91.0	183.5	39.4364013671875	-51.805999755859375	-7.147166252136231	33.783470153808594	-43.344017028808594	10.516115188598633	50.58226013183594	-51.604583740234375	3.4556427001953125	SMG	IPL	sub-09 RRSC10
RRSC11	57.47412759532166	-49.19640589678957	26.39630704887392	3.5 mm	207	RRSC11	ctx-rh-supramarginal	2031.0	GM	R	sEEG	supramarginal	32	Parietal	S_interm_prim-Jensen	56	Sulcus intermedius primus (of Jensen)	Ventral Attention	5	17Networks_8	9	0.7777778	24.0	3.0	55.0	-54.5	38.0	57.47412759532166	-49.19640589678957	26.39630704887392	74.0	91.0	183.5	40.98955535888672	-51.92328643798828	4.03725004196167	34.690528869628906	-41.02703475952149	15.643274307250977	55.58226013183594	-51.604583740234375	3.4556427001953125	SMG	IPL	sub-09 RRSC11
RRSC12	62.76037699532168	-49.200176396789566	26.85167304887392	3.5 mm	208	RRSC12	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				60.0	-54.55	38.15	62.76037699532168	-49.200176396789566	26.85167304887392	69.0	90.85	183.55	41.34873580932617	-48.78228378295898	0.5740677714347839	34.560482025146484	-41.12368392944336	16.263912200927734	60.58226013183594	-51.65458374023439	3.605642700195318	White Matter	EXCLUDE	sub-09 RRSC12
RPLV1	10.127418095321673	-25.29562039678957	6.731575548873934	3.5 mm	209	RPLV1	Right-Thalamus-Proper	49.0	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				9.25	-29.75	32.75	10.127418095321673	-25.29562039678957	6.731575548873934	119.75	96.25	158.75	-39.85303497314453	-9.290154457092283	-13.68677806854248	-33.56736755371094	-9.100420951843262	-17.344417572021484	9.832260131835938	-26.85458374023437	-1.7943572998046875	Thalamus Posterior	THALAMUS POST	sub-09 RPLV1
RPLV2	14.692641348321686	-26.380603474789567	9.027591537873915	3.5 mm	210	RPLV2	Right-Thalamus-Proper	49.0	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				13.667	-31.333	34.0	14.692641348321686	-26.380603474789567	9.027591537873915	115.333	95.0	160.333	-40.13903045654297	-11.781697273254396	-12.36984157562256	-33.5872802734375	-12.078198432922363	-15.637850761413574	14.24926013183594	-28.437583740234373	-0.5443572998046875	Thalamus Posterior	THALAMUS POST	sub-09 RPLV2
RPLV3	19.87217234832167	-28.03434347478957	11.290566537873929	3.5 mm	211	RPLV3	Right-Thalamus-Proper	49.0	WM	R	sEEG	Right-Thalamus-Proper	Right-Thalamus-Proper	Right-Thalamus-Proper	Depth	Depth	Depth	Depth	Depth	Depth	Depth				18.667	-33.333	35.0	19.87217234832167	-28.03434347478957	11.290566537873929	110.333	94.0	162.333	-21.74123191833496	-14.368247032165527	-31.92269897460937	-33.91056060791016	-14.301586151123049	-13.713921546936035	19.24926013183594	-30.437583740234373	0.4556427001953125	Thalamus Posterior	THALAMUS POST	sub-09 RPLV3
RPLV4	23.827470095321672	-29.32893089678957	13.332529548873936	3.5 mm	212	RPLV4	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	24.0	22.5	-35.0	36.0	23.827470095321672	-29.32893089678957	13.332529548873936	106.5	93.0	164.0	26.527402877807617	-3.089484453201294	-5.327853202819824	21.68976593017578	1.2718651294708252	-9.417595863342283	23.082260131835938	-32.104583740234375	1.4556427001953125	White Matter	EXCLUDE	sub-09 RPLV4
RPLV5	29.00426309532166	-30.59401839678957	15.739259548873946	3.5 mm	213	RPLV5	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	27.5	-36.75	37.25	29.00426309532166	-30.59401839678957	15.739259548873946	101.5	91.75	165.75	27.1689510345459	-4.491281032562256	-4.7757720947265625	22.72052001953125	-0.9855821132659912	-7.597257614135742	28.082260131835938	-33.854583740234375	2.7056427001953125	White Matter	EXCLUDE	sub-09 RPLV5
RPLV6	33.44783009532166	-31.79886409678957	17.955797148873927	3.5 mm	214	RPLV6	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	31.8	-38.4	38.4	33.44783009532166	-31.79886409678957	17.955797148873927	97.2	90.6	167.4	27.97519874572754	-5.839433670043945	-4.7057881355285645	26.02460289001465	-6.099754333496094	-3.805577278137207	32.382260131835935	-35.50458374023438	3.855642700195318	STG	STG	sub-09 RPLV6
RPLV7	38.29887909532167	-33.11924939678956	20.49773754887392	3.5 mm	215	RPLV7	ctx-rh-supramarginal	2031.0	GM	R	sEEG	supramarginal	32	Parietal	Lat_Fis-post	41	Posterior ramus (or segment) of the lateral sulcus (or fissure)	Somatomotor	3	17Networks_4	5	0.03703704	14.0	13.0	36.5	-40.25	39.75	38.29887909532167	-33.11924939678956	20.49773754887392	92.5	89.25	169.25	32.92186737060547	-14.088787078857422	-1.9928765296936035	27.99616813659668	-8.37514877319336	-1.7636597156524658	37.08226013183594	-37.354583740234375	5.2056427001953125	STG	STG	sub-09 RPLV7
RPLV8	42.94618709532168	-34.381864896789565	22.876976548873927	3.5 mm	216	RPLV8	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	41.0	-42.0	41.0	42.94618709532168	-34.381864896789565	22.876976548873927	88.0	88.0	171.0	35.70286178588867	-17.84972381591797	0.575713574886322	31.987808227539062	-12.674973487854004	1.873944640159607	41.58226013183594	-39.104583740234375	6.4556427001953125	STG	STG	sub-09 RPLV8
RPLV9	47.43128753332167	-35.67892580198957	24.946447054473936	3.5 mm	217	RPLV9	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	45.3333	-43.667	42.0	47.43128753332167	-35.67892580198957	24.946447054473936	83.6667	87.0	172.667	40.49205780029297	-30.33793830871582	-1.2052689790725708	35.96885299682617	-17.18321418762207	6.415096759796143	45.91556013183593	-40.77158374023438	7.455642700195312	STG	STG	sub-09 RPLV9
RPLV10	51.99619309532166	-36.76390739678957	27.242446548873914	3.5 mm	218	RPLV10	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	49.75	-45.25	43.25	51.99619309532166	-36.76390739678957	27.242446548873914	79.25	85.75	174.25	44.46720886230469	-40.91436767578125	14.097647666931152	38.00195693969727	-20.520322799682617	9.488083839416504	50.33226013183594	-42.354583740234375	8.705642700195312	SMG	IPL	sub-09 RPLV10
RPLV11	56.92837609532167	-37.88580639678957	29.256168548873944	3.5 mm	219	RPLV11	Right-Cerebral-White-Matter	41.0	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	54.5	-46.75	44.25	56.92837609532167	-37.88580639678957	29.256168548873944	74.5	84.75	175.75	43.97500228881836	-43.98981857299805	10.524988174438477	38.93012237548828	-22.775245666503903	13.641079902648926	55.08226013183594	-43.854583740234375	9.705642700195312	SMG	IPL	sub-09 RPLV11
RPLV12	61.608471895321685	-39.144824996789566	31.508627848873928	3.5 mm	220	RPLV12	ctx-rh-supramarginal	2031.0	GM	R	sEEG	supramarginal	32	Parietal	G_pariet_inf-Supramar	26	Supramarginal gyrus	Ventral Attention	5	17Networks_8	9	0.8518519	25.0	2.0	59.025	-48.45	45.4	61.608471895321685	-39.144824996789566	31.508627848873928	69.975	83.6	177.45	42.938438415527344	-46.05567932128906	6.2839789390563965	38.104305267333984	-30.08045196533203	18.963329315185547	59.60726013183594	-45.55458374023437	10.855642700195318	SMG	IPL	sub-09 RPLV12
RPLV13	66.28856769532166	-40.40384359678958	33.76108714887394	3.5 mm	221	RPLV13	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				63.55	-50.15	46.55	66.28856769532166	-40.40384359678958	33.76108714887394	65.45	82.45	179.15	42.84123611450195	-46.81864929199219	6.720053195953369	38.48686218261719	-27.88823890686035	19.028993606567383	64.13226013183593	-47.25458374023438	12.00564270019531	Out of the Brain	EXCLUDE	sub-09 RPLV13
RPLV14	70.96866349532166	-41.66286219678956	36.013546448873925	3.5 mm	222	RPLV14	Unknown	0.0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				68.075	-51.85	47.7	70.96866349532166	-41.66286219678956	36.013546448873925	60.925	81.3	180.85	42.72536849975586	-48.21476364135742	8.613469123840332	37.96074676513672	-28.25365829467773	20.96860122680664	68.65726013183594	-48.95458374023437	13.155642700195315	Out of the Brain	EXCLUDE	sub-09 RPLV14
