name	x	y	z	size	chan_num	FS_label	FS_vol	FS_ind	WMvsGM	LvsR	sEEG_ECoG	Desikan_Killiany	DK_ind	DK_lobe	Destrieux	Destr_ind	Destr_long	Yeo7	Yeo7_ind	Yeo17	Yeo17_ind	PTD_ind	surr_GM_vox	surr_WM_vox	LEPTO_coord_1	LEPTO_coord_2	LEPTO_coord_3	MNI_coord_1	MNI_coord_2	MNI_coord_3	MGRID_coord_1	MGRID_coord_2	MGRID_coord_3	subINF_coord_1	subINF_coord_2	subINF_coord_3	fsaverageINF_coord_1	fsaverageINF_coord_2	fsaverageINF_coord_3	ScannerNativeRAS_coord_1	ScannerNativeRAS_coord_2	ScannerNativeRAS_coord_3	sub_name
RMiC3	8.0061501485675	20.49706225104916	34.11945494356422	3.5 mm	187	RMiC3	Right-Cerebral-White-Matter	41	GM	R	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Mid-Ant	7	Middle-anterior part of the cingulate gyrus and sulcus (aMCC)	Ventral Attention	5	17Networks_8	9	-0.9259259	1.0	26.0	10.5	6.333	39.6667	8.0061501485675	20.49706225104916	34.11945494356422	118.5	89.3333	122.667	-36.69381332397461	39.44023132324219	32.26188659667969	-32.63679122924805	54.69187545776367	21.321168899536133	9.796759992837906	14.985746556016808	17.766978457003844	sub-05 RMiC3
RMiC4	9.580157512959104	25.56393460255127	36.187052161194	3.5 mm	188	RMiC4	ctx-rh-superiorfrontal	2028	GM	R	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Mid-Ant	7	Middle-anterior part of the cingulate gyrus and sulcus (aMCC)	Ventral Attention	5	17Networks_8	9	0.8888889	17.0	1.0	12.333	9.5	42.6667	9.580157512959104	25.56393460255127	36.187052161194	116.667	86.3333	119.5	-33.38563537597656	44.204139709472656	46.83573532104492	-31.26030540466309	63.1497802734375	25.69481468200684	11.629759883582594	18.152746604134503	20.76697827818991	sub-05 RMiC4
RMiC5	10.919512131995065	31.53180488353508	38.28947056856495	3.5 mm	189	RMiC5	ctx-rh-superiorfrontal	2028	GM	R	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Ant	6	Anterior part of the cingulate gyrus and sulcus (ACC)	Frontoparietal	7	17Networks_8	9	0.7692308	23.0	3.0	14.0	13.333	46.0	10.919512131995065	31.53180488353508	38.28947056856495	115.0	83.0	115.667	-30.140724182128903	50.11796569824219	54.772422790527344	-30.15220642089844	71.03338623046875	31.00835418701172	13.29675978422165	21.985746656909583	24.10027807950973	sub-05 RMiC5
RMiC6	12.09527383304139	36.95308287517953	40.62845190409345	3.5 mm	190	RMiC6	Right-Cerebral-White-Matter	41	GM	R	sEEG	superiorfrontal	29	Frontal	G_and_S_cingul-Ant	6	Anterior part of the cingulate gyrus and sulcus (ACC)	Frontoparietal	7	17Networks_13	14	-0.6296296	5.0	22.0	15.5	16.667	49.3333	12.09527383304139	36.95308287517953	40.62845190409345	113.5	79.6667	112.333	-27.65132141113281	54.47792434692383	57.28947448730469	-29.14658737182617	76.33232116699219	30.960664749145508	14.796759694814682	25.31974670937359	27.43357788082956	sub-05 RMiC6
RMiC7	13.647128494549976	42.289319794992	42.80613325836512	3.5 mm	191	RMiC7	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	17.333	20.0	52.5	13.647128494549976	42.289319794992	42.80613325836512	111.667	76.5	109.0	-11.759284019470217	62.87032699584961	57.693885803222656	-19.32379913330078	83.00838470458984	32.93722915649414	16.62975958555937	28.652746759975315	30.600277692079544	sub-05 RMiC7
RMiC8	14.707889875663	47.59372028945975	45.01930432290399	3.5 mm	192	RMiC8	ctx-rh-superiorfrontal	2028	GM	R	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	1.0	27.0	0.0	18.714	23.286	55.7143	14.707889875663	47.59372028945975	45.01930432290399	110.286	73.2857	105.714	-13.71404266357422	65.06466674804688	57.34478378295898	-20.66289710998535	85.30359649658203	30.766170501708984	18.010759503245353	31.938746810444457	33.814577500492334	sub-05 RMiC8
RMiC9	16.06995070723508	53.08659177345757	48.08591302487653	3.5 mm	193	RMiC9	ctx-rh-superiorfrontal	2028	GM	R	sEEG	superiorfrontal	29	Frontal	G_front_sup	16	Superior frontal gyrus (F1)	Default	8	17Networks_17	18	1.0	16.0	0.0	20.429	26.429	59.5714	16.06995070723508	53.08659177345757	48.08591302487653	108.571	69.4286	102.571	-17.93065643310547	66.07244873046875	57.95083236694336	-22.015411376953125	87.3912582397461	28.38147735595703	19.7257594010234	35.08174687111415	37.67167727059126	sub-05 RMiC9
RMiC10	17.383400584906198	58.5975926130927	50.30384425648069	3.5 mm	194	RMiC10	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				22.054	29.8755	62.8393	17.383400584906198	58.5975926130927	50.30384425648069	106.946	66.1607	99.1245	-17.370441436767578	67.94683837890625	56.9603271484375	-22.015411376953125	87.3912582397461	28.38147735595703	21.350759304165848	38.528246922836445	40.93957707580924	sub-05 RMiC10
RAMY1	19.758012018230303	-13.70152483214278	-20.85137716061413	3.5 mm	195	RAMY1	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				16.5	-0.5	-11.0	19.758012018230303	-13.70152483214278	-20.85137716061413	112.5	140.0	129.5	-5.884449005126953	17.65094566345215	-55.45267868041992	0.7858636379241943	3.281712293624878	-60.0069580078125	15.796759635210035	8.15274581220001	-32.89971852302551	sub-05 RAMY1
RAMY2	24.971103817526767	-13.324841309177032	-19.39462177127428	3.5 mm	196	RAMY2	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				21.4	-0.6	-10.2	24.971103817526767	-13.324841309177032	-19.39462177127428	107.6	139.2	129.6	-6.004757881164551	19.11431312561035	-54.19668197631836	-7.743105411529541	25.5682373046875	-53.8467025756836	20.69675934314728	8.052745833247911	-32.09971857070923	sub-05 RAMY2
RAMY3	30.30203621691662	-12.725415889259878	-18.313070780519386	3.5 mm	197	RAMY3	Right-Hippocampus	53	WM	R	sEEG	Right-Hippocampus	Right-Hippocampus	Right-Hippocampus	Depth	Depth	Depth	Depth	Depth	Depth	Depth				26.4	-0.4	-9.6	30.30203621691662	-12.725415889259878	-18.313070780519386	102.6	138.6	129.4	-10.048735618591309	23.941791534423828	-46.61907958984375	-7.179986953735352	19.169309616088867	-53.60855484008789	25.69675904512405	8.252745851501814	-31.49971860647201	sub-05 RAMY3
RAMY4	35.61973301620684	-12.238348466090883	-16.89728219127383	3.5 mm	198	RAMY4	Right-Cerebral-White-Matter	41	GM	R	sEEG	undefined	undefined	undefined	Unknown	Unknown	Unknown	FreeSurfer_Defined_Medial_Wall	0	FreeSurfer_Defined_Medial_Wall	1	-0.6296296	5.0	22.0	31.4	-0.4	-8.8	35.61973301620684	-12.238348466090883	-16.89728219127383	97.6	137.8	129.4	-9.50555419921875	22.55943298339844	-47.42814636230469	-5.707344055175781	17.010725021362305	-54.49863815307617	30.69675874710083	8.252745872735971	-30.69971865415573	sub-05 RAMY4
RAMY5	40.91750901539747	-11.645415439670144	-15.24855020353769	3.5 mm	199	RAMY5	Right-Cerebral-White-Matter	41	GM	R	sEEG	insula	36	Insula	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	-0.6296296	5.0	22.0	36.4	-0.4	-7.8	40.91750901539747	-11.645415439670144	-15.24855020353769	92.6	136.8	129.4	20.67218017578125	27.90631866455078	-26.998512268066406	19.605026245117188	25.02919006347656	-34.29010391235352	35.696758449077606	8.252745896950358	-29.699718713760376	sub-05 RAMY5
RAMY6	46.21528501458808	-11.05248241324938	-13.599818215801603	3.5 mm	200	RAMY6	ctx-rh-superiortemporal	2030	GM	R	sEEG	superiortemporal	31	Temporal	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	0.75	14.0	2.0	41.4	-0.4	-6.8	46.21528501458808	-11.05248241324938	-13.599818215801603	87.6	135.8	129.4	24.008804321289062	27.3236026763916	-28.43173789978028	21.0803279876709	23.62160301208496	-35.09645080566406	40.69675815105438	8.252745921164745	-28.69971877336502	sub-05 RAMY6
RAMY7	50.64948021382848	-10.46972618845453	-12.028528627310806	3.5 mm	201	RAMY7	Right-Cerebral-White-Matter	41	GM	R	sEEG	superiortemporal	31	Temporal	S_circular_insula_inf	49	Inferior segment of the circular sulcus of the insula	Ventral Attention	5	17Networks_7	8	-0.6296296	5.0	22.0	45.6	-0.4	-5.8	50.64948021382848	-10.46972618845453	-12.028528627310806	83.4	134.8	129.4	27.1336669921875	26.87456321716309	-29.47539520263672	38.22706985473633	8.310384750366211	-42.066349029541016	44.89675790071488	8.25274594388901	-27.699718832969666	sub-05 RAMY7
RAMY8	55.82382173895908	-9.734559730074563	-10.268503136484073	3.5 mm	202	RAMY8	Right-Cerebral-White-Matter	41	WM	R	sEEG	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Right-Cerebral-White-Matter	Depth	Depth	Depth	Depth	Depth	Depth	Depth	-1.0	0.0	27.0	50.5	-0.333	-4.667	55.82382173895908	-9.734559730074563	-10.268503136484073	78.5	133.667	129.333	42.33827972412109	26.39801979064941	-39.97661972045898	37.8491439819336	6.674798488616943	-37.80662155151367	49.79675760865212	8.319745969899003	-26.56671890050174	sub-05 RAMY8
RAMY9	60.96923981202292	-8.420002329515924	-8.588421054668686	3.5 mm	203	RAMY9	Right-Cerebral-White-Matter	41	GM	R	sEEG	superiortemporal	31	Temporal	S_temporal_sup	74	Superior temporal sulcus (parallel sulcus)	Default	8	17Networks_14	15	-0.2592593	10.0	17.0	55.4	0.2	-3.4	60.96923981202292	-8.420002329515924	-8.588421054668686	73.6	132.4	128.8	41.66764068603516	27.252490997314453	-38.89129638671875	37.13481521606445	6.796008110046387	-35.79835891723633	54.69675731658936	8.852745997905714	-25.299718976020813	sub-05 RAMY9
RAMY10	66.30030701131315	-8.369382106346976	-6.970044065423195	3.5 mm	204	RAMY10	ctx-rh-superiortemporal	2030	GM	R	sEEG	superiortemporal	31	Temporal	G_temp_sup-Lateral	34	Lateral aspect of the superior temporal gyrus	Somatomotor	3	17Networks_4	5	0.7037037	23.0	4.0	60.4	-0.2	-2.6	66.30030701131315	-8.369382106346976	-6.970044065423195	68.6	131.6	129.2	41.8798942565918	19.72452735900879	-34.61530685424805	36.25148010253906	6.502390861511231	-33.454864501953125	59.69675701856613	8.452746019139894	-24.49971902370453	sub-05 RAMY10
RAMY11	71.82343593049069	-7.730132949499378	-5.321242287885184	3.5 mm	205	RAMY11	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				65.61	-0.16	-1.6	71.82343593049069	-7.730132949499378	-5.321242287885184	63.39	130.6	129.16	41.56047439575195	19.888458251953125	-34.358211517333984	36.31448745727539	4.436262607574463	-31.369190216064453	64.90675670802594	8.492746043745427	-23.499719083309174	sub-05 RAMY11
RAMY12	77.02903254971677	-7.137370954237099	-3.766299719611368	3.5 mm	206	RAMY12	Unknown	0	WM	R	sEEG	Unknown	1	Unknown	Depth	Depth	Depth	Depth	Depth	Depth	Depth				70.52	-0.13	-0.66	77.02903254971677	-7.137370954237099	-3.766299719611368	58.48	129.66	129.13	41.45069122314453	19.27635765075684	-34.0210075378418	35.24800109863281	6.07328987121582	-31.246416091918945	69.81675641536714	8.522746066898108	-22.559719139337545	sub-05 RAMY12
